"FACTSET_PERSON_ID"|"PEOPLE_NAME_TYPE"|"PEOPLE_NAME_VALUE"
"081KX1-E"|"PRESENTATION_NAME"|"Jack Donnelly"
"081L0L-E"|"PRESENTATION_NAME"|"Tony Balfour"
"081M39-E"|"PRESENTATION_NAME"|"Nick Linnane"
"081N04-E"|"PRESENTATION_NAME"|"Larry Glass"
"081ND0-E"|"PRESENTATION_NAME"|"Joe Fisher"
"081NF1-E"|"PRESENTATION_NAME"|"Ken Winans"
"081PMD-E"|"PRESENTATION_NAME"|"Alex Potts"
"081Q2W-E"|"PRESENTATION_NAME"|"Brad Sanderson"
"081Q5T-E"|"PRESENTATION_NAME"|"Mike Phippen"
"081Q97-E"|"PRESENTATION_NAME"|"Geoff Miller"
"081QNM-E"|"PRESENTATION_NAME"|"Rob Zdunczyk"
"081QNN-E"|"PRESENTATION_NAME"|"Vince Lorusso"
"081QNQ-E"|"PRESENTATION_NAME"|"Josh Howland"
"081QY4-E"|"PRESENTATION_NAME"|"Seif Hassan"
"081S71-E"|"PRESENTATION_NAME"|"Nick Judge"
"081SD5-E"|"PRESENTATION_NAME"|"Raj Date"
"081SDC-E"|"PRESENTATION_NAME"|"Gerry Lachnicht"
"081SX7-E"|"PRESENTATION_NAME"|"Rob Devey"
"081TNV-E"|"PRESENTATION_NAME"|"Ernie Mast"
"081TWB-E"|"PRESENTATION_NAME"|"Dan Greenhaus"
"081TWJ-E"|"PRESENTATION_NAME"|"Dan Oxman"
"081W1V-E"|"PRESENTATION_NAME"|"Greg Rawlins"
"081W6Z-E"|"PRESENTATION_NAME"|"Alex Cook"
"081W73-E"|"PRESENTATION_NAME"|"Dan Niles"
"081W7B-E"|"PRESENTATION_NAME"|"Galen Hoskin"
"081W9B-E"|"PRESENTATION_NAME"|"Matt Reiner"
"081WDF-E"|"PRESENTATION_NAME"|"Steve Tesoriere"
"081WG6-E"|"PRESENTATION_NAME"|"Jeff Daems"
"081WGB-E"|"PRESENTATION_NAME"|"Mike Moran"
"081WK2-E"|"PRESENTATION_NAME"|"Bill Densel"
"081XS8-E"|"PRESENTATION_NAME"|"Willis Tsai"
"081XV1-E"|"PRESENTATION_NAME"|"Lou Fernandes"
"081XVC-E"|"PRESENTATION_NAME"|"Lizzie Marshall"
"081XY6-E"|"PRESENTATION_NAME"|"Mike Adducci"
"081Z7T-E"|"PRESENTATION_NAME"|"Chris Samuel"
"081ZRK-E"|"PRESENTATION_NAME"|"DJ Beil"
"081ZWK-E"|"PRESENTATION_NAME"|"Jeff Swanson"
"08202J-E"|"PRESENTATION_NAME"|"Steve Tomsic"
"0820K1-E"|"PRESENTATION_NAME"|"Raj Patel"
"0820PC-E"|"PRESENTATION_NAME"|"Alex Raleigh Carse"
"0822Z0-E"|"PRESENTATION_NAME"|"Matt Betourney"
"0823JH-E"|"PRESENTATION_NAME"|"Mike Madden"
"0823KH-E"|"PRESENTATION_NAME"|"Ben Fuller"
"0823KM-E"|"PRESENTATION_NAME"|"Ron Solomon"
"0823ZJ-E"|"PRESENTATION_NAME"|"Farouk Abillama"
"08242Q-E"|"PRESENTATION_NAME"|"Ron Samuels"
"0824L1-E"|"PRESENTATION_NAME"|"Nick Price"
"0824XZ-E"|"PRESENTATION_NAME"|"Mike Wood"
"082560-E"|"PRESENTATION_NAME"|"Toni Korsanos"
"0825BM-E"|"PRESENTATION_NAME"|"Nick van Ommen"
"0826V6-E"|"PRESENTATION_NAME"|"Jeff Coil"
"0826W3-E"|"PRESENTATION_NAME"|"Joe Tomczak"
"08284F-E"|"PRESENTATION_NAME"|"Andy Simpkin"
"08285R-E"|"PRESENTATION_NAME"|"Tim Cowley"
"0828LS-E"|"PRESENTATION_NAME"|"Mike Batchelor"
"0828N5-E"|"PRESENTATION_NAME"|"Meena Lakshmanan"
"0828PL-E"|"PRESENTATION_NAME"|"Chris Stothard"
"0828PP-E"|"PRESENTATION_NAME"|"Artun Alparslan"
"0828PZ-E"|"PRESENTATION_NAME"|"Will Townrow"
"0828R7-E"|"PRESENTATION_NAME"|"Dan Ziznewski"
"08291Z-E"|"PRESENTATION_NAME"|"Ron Medley"
"0829CF-E"|"PRESENTATION_NAME"|"Kobus Verster"
"082BBN-E"|"PRESENTATION_NAME"|"Rosie Simmonds"
"082BDD-E"|"PRESENTATION_NAME"|"Rudi Strobl"
"082BF4-E"|"PRESENTATION_NAME"|"Mike Brooks"
"082BMK-E"|"PRESENTATION_NAME"|"Ken Miles"
"082BP8-E"|"PRESENTATION_NAME"|"Tim Mullany"
"082BPQ-E"|"PRESENTATION_NAME"|"Franklin Adatsi"
"082BPW-E"|"PRESENTATION_NAME"|"Alex Harvey"
"082CN6-E"|"PRESENTATION_NAME"|"Max Royde"
"082CY1-E"|"PRESENTATION_NAME"|"Ron Iervolino"
"082DDW-E"|"PRESENTATION_NAME"|"Ben Fox"
"082DMK-E"|"PRESENTATION_NAME"|"Jon Cunliffe"
"082DMV-E"|"PRESENTATION_NAME"|"Nick Griffiths"
"082FP3-E"|"PRESENTATION_NAME"|"Wally Hall"
"082FPF-E"|"PRESENTATION_NAME"|"Pat Goepel"
"082GZG-E"|"PRESENTATION_NAME"|"Chris Enright"
"082JWH-E"|"PRESENTATION_NAME"|"Kenny Massey"
"082KDQ-E"|"PRESENTATION_NAME"|"Tom McDonald"
"082KZ0-E"|"PRESENTATION_NAME"|"Rob Ford"
"082KZ1-E"|"PRESENTATION_NAME"|"Ben Hayward"
"082KZC-E"|"PRESENTATION_NAME"|"Nick Knight-Evans"
"082L46-E"|"PRESENTATION_NAME"|"Andy Whitaker"
"082L4N-E"|"PRESENTATION_NAME"|"Bill Smith"
"082LX6-E"|"PRESENTATION_NAME"|"Mike Freed"
"082M6Y-E"|"PRESENTATION_NAME"|"Steve Good"
"082PZW-E"|"PRESENTATION_NAME"|"Chuck Stout"
"082Q0F-E"|"PRESENTATION_NAME"|"Louw Nel"
"082TYR-E"|"PRESENTATION_NAME"|"Sid Stein"
"082X15-E"|"PRESENTATION_NAME"|"Dan Donner"
"082XFT-E"|"PRESENTATION_NAME"|"Andy Jamison"
"08307K-E"|"PRESENTATION_NAME"|"Debbie McPherson"
"0833QS-E"|"PRESENTATION_NAME"|"Doug Pecharsky"
"0833V9-E"|"PRESENTATION_NAME"|"Steve Roszak"
"08348X-E"|"PRESENTATION_NAME"|"Mike Sylvestre"
"0838BF-E"|"PRESENTATION_NAME"|"Jerry Gilmore"
"0838J9-E"|"PRESENTATION_NAME"|"Jon Evans"
"0838KS-E"|"PRESENTATION_NAME"|"Ron Carli"
"083H56-E"|"PRESENTATION_NAME"|"Regina Borromeo Gonzalez Borromeo"
"083HP4-E"|"PRESENTATION_NAME"|"Ken Sleeper"
"083HP5-E"|"PRESENTATION_NAME"|"Dave Wright"
"083HP7-E"|"PRESENTATION_NAME"|"Andy Dacy"
"083JVJ-E"|"PRESENTATION_NAME"|"Jim DeLucas"
"083NSC-E"|"PRESENTATION_NAME"|"Henry Blumenthal"
"083P48-E"|"PRESENTATION_NAME"|"Bill Lyne"
"083P5Y-E"|"PRESENTATION_NAME"|"Jim Walt"
"083QSW-E"|"PRESENTATION_NAME"|"Nick Rutter"
"083QX7-E"|"PRESENTATION_NAME"|"Mark O'Hare"
"083RM8-E"|"PRESENTATION_NAME"|"Chris Reinecke"
"083TR5-E"|"PRESENTATION_NAME"|"Mike Cregan"
"083TZY-E"|"PRESENTATION_NAME"|"Joe Kupka"
"083W72-E"|"PRESENTATION_NAME"|"Tom Scalici"
"0841N6-E"|"PRESENTATION_NAME"|"Ted Masters"
"0845ZY-E"|"PRESENTATION_NAME"|"Tom Lewry"
"08487V-E"|"PRESENTATION_NAME"|"Madison Woodward"
"0848YD-E"|"PRESENTATION_NAME"|"Chris Shawe"
"084F09-E"|"PRESENTATION_NAME"|"Sebastian Paredes Muirragui"
"084KVL-E"|"PRESENTATION_NAME"|"Mike Craig"
"084PLV-E"|"PRESENTATION_NAME"|"Hari Ramanan"
"084PV0-E"|"PRESENTATION_NAME"|"Jamie Albertine"
"084Q0F-E"|"PRESENTATION_NAME"|"Wim de Klerk"
"084QTM-E"|"PRESENTATION_NAME"|"Bill Davis"
"084RLZ-E"|"PRESENTATION_NAME"|"Srikrishna Venkatanarasimha Dwaram"
"084SMX-E"|"PRESENTATION_NAME"|"Tom Burt"
"084T60-E"|"PRESENTATION_NAME"|"Kim Kunkel"
"084WM4-E"|"PRESENTATION_NAME"|"Bill Wiese"
"084X9Q-E"|"PRESENTATION_NAME"|"Billy Neasham"
"084XDJ-E"|"PRESENTATION_NAME"|"Tom Millner"
"084XRC-E"|"PRESENTATION_NAME"|"Jamie Ely"
"084XTZ-E"|"PRESENTATION_NAME"|"Jamie Rooney"
"084YYN-E"|"PRESENTATION_NAME"|"Will Downie"
"084ZRL-E"|"PRESENTATION_NAME"|"Terry Rasmussen"
"084ZVF-E"|"PRESENTATION_NAME"|"Rob Andrew"
"084ZZZ-E"|"PRESENTATION_NAME"|"Doug Claringbold"
"0850L1-E"|"PRESENTATION_NAME"|"Andy French"
"0850VL-E"|"PRESENTATION_NAME"|"Alex MacLachlan"
"085109-E"|"PRESENTATION_NAME"|"Hamish Edsell"
"08510Y-E"|"PRESENTATION_NAME"|"Mac Balkam"
"08519P-E"|"PRESENTATION_NAME"|"Dick Davis"
"0851CT-E"|"PRESENTATION_NAME"|"Rob Scott"
"0851DX-E"|"PRESENTATION_NAME"|"Terri Fariello"
"0852S4-E"|"PRESENTATION_NAME"|"Jonny Plant"
"085458-E"|"PRESENTATION_NAME"|"Jeff Grow"
"08558J-E"|"PRESENTATION_NAME"|"Sal Gilbertie"
"0855B8-E"|"PRESENTATION_NAME"|"Chuck Miller"
"0855HC-E"|"PRESENTATION_NAME"|"Blair Schmicker"
"08577V-E"|"PRESENTATION_NAME"|"Cross Koncarevic"
"085898-E"|"PRESENTATION_NAME"|"Nico Coetzee"
"0858HV-E"|"PRESENTATION_NAME"|"Brad Bauman"
"0858JL-E"|"PRESENTATION_NAME"|"Nick Petrelli"
"0858KM-E"|"PRESENTATION_NAME"|"Shepard Burr"
"0858RP-E"|"PRESENTATION_NAME"|"Dan Scheschuk"
"085915-E"|"PRESENTATION_NAME"|"Bill Davis"
"0859MY-E"|"PRESENTATION_NAME"|"Ben Tan"
"085BNX-E"|"PRESENTATION_NAME"|"Alvin Alvin Tan"
"085BPP-E"|"PRESENTATION_NAME"|"Melanie Tan"
"085BRY-E"|"PRESENTATION_NAME"|"Raymond Lye"
"085FB6-E"|"PRESENTATION_NAME"|"Bud Scholl"
"085KYY-E"|"PRESENTATION_NAME"|"Geoff Kritzinger"
"085L1S-E"|"PRESENTATION_NAME"|"Will Krause"
"085PYB-E"|"PRESENTATION_NAME"|"Chuck Christopherson"
"085S74-E"|"PRESENTATION_NAME"|"Mike Ambrogi"
"085TFQ-E"|"PRESENTATION_NAME"|"Bill Barker"
"085TG1-E"|"PRESENTATION_NAME"|"Richie Raulli"
"085TH6-E"|"PRESENTATION_NAME"|"Tony Arsta"
"085TP3-E"|"PRESENTATION_NAME"|"Doug Higgins"
"085YX5-E"|"PRESENTATION_NAME"|"Ken Giacobbe"
"085ZKJ-E"|"PRESENTATION_NAME"|"Tony Feitelson"
"0862B6-E"|"PRESENTATION_NAME"|"Rick Murphy"
"086DG6-E"|"PRESENTATION_NAME"|"Joe Davies"
"086DKL-E"|"PRESENTATION_NAME"|"Rufus Yates"
"086DV4-E"|"PRESENTATION_NAME"|"Dan Ripp"
"086DX8-E"|"PRESENTATION_NAME"|"Bill Schwartz"
"086DXH-E"|"PRESENTATION_NAME"|"Gary Wu"
"086SW5-E"|"PRESENTATION_NAME"|"Tim Thorpe"
"086TM7-E"|"PRESENTATION_NAME"|"Bob Mazzeo"
"086TVH-E"|"PRESENTATION_NAME"|"Chris Bugg"
"086WNB-E"|"PRESENTATION_NAME"|"Phil Thomson"
"086WPD-E"|"PRESENTATION_NAME"|"Eileen Tay-Tan"
"086Y3L-E"|"PRESENTATION_NAME"|"Bill Cunninghame"
"08714L-E"|"PRESENTATION_NAME"|"Marion Gridl"
"0871D9-E"|"PRESENTATION_NAME"|"Tom Pohlad"
"0871FZ-E"|"PRESENTATION_NAME"|"Jerry Young"
"0871JS-E"|"PRESENTATION_NAME"|"Tony Chedraoui"
"08729M-E"|"PRESENTATION_NAME"|"Jim Wallis"
"087457-E"|"PRESENTATION_NAME"|"Les Capelli"
"0874QT-E"|"PRESENTATION_NAME"|"Mick Swift"
"08758M-E"|"PRESENTATION_NAME"|"Greg Dean"
"0875CN-E"|"PRESENTATION_NAME"|"Steve MacMillan"
"0875CS-E"|"PRESENTATION_NAME"|"Chris Maludzinski"
"0876XD-E"|"PRESENTATION_NAME"|"Greg MacMillan"
"087885-E"|"PRESENTATION_NAME"|"Russ Crosson"
"0878DY-E"|"PRESENTATION_NAME"|"Curt Knorr"
"0879D6-E"|"PRESENTATION_NAME"|"Hugo Ure"
"087B4C-E"|"PRESENTATION_NAME"|"Matt Shackleton"
"087B90-E"|"PRESENTATION_NAME"|"Steve Rubakh"
"087DYG-E"|"PRESENTATION_NAME"|"Mike Jones"
"087F8Y-E"|"PRESENTATION_NAME"|"Rich Sheffer"
"087G4V-E"|"PRESENTATION_NAME"|"Bill Davis"
"087G54-E"|"PRESENTATION_NAME"|"Bill Bonawitz"
"087G5B-E"|"PRESENTATION_NAME"|"Rob Howells"
"087G8F-E"|"PRESENTATION_NAME"|"Jeff Dorman"
"087HD0-E"|"PRESENTATION_NAME"|"Steve Bartrop"
"087JHW-E"|"PRESENTATION_NAME"|"Tucker Conabo"
"087L1S-E"|"PRESENTATION_NAME"|"Chris Dedicoat"
"087L36-E"|"PRESENTATION_NAME"|"Jeff Jacob"
"087L5X-E"|"PRESENTATION_NAME"|"Don Abbey"
"087MNY-E"|"PRESENTATION_NAME"|"Andy Viner"
"087P9P-E"|"PRESENTATION_NAME"|"Pete Williams"
"087PR2-E"|"PRESENTATION_NAME"|"Andy Haslam"
"087Q69-E"|"PRESENTATION_NAME"|"Chris Kuchanny"
"087QVL-E"|"PRESENTATION_NAME"|"Mike Seidenberg"
"087R4T-E"|"PRESENTATION_NAME"|"Wally Bucknell"
"087S1F-E"|"PRESENTATION_NAME"|"Chris Brooke"
"087VFG-E"|"PRESENTATION_NAME"|"Fred Woollard"
"087VNL-E"|"PRESENTATION_NAME"|"Bill Beerworth"
"087W1Q-E"|"PRESENTATION_NAME"|"Bob Mayers"
"087W7V-E"|"PRESENTATION_NAME"|"Pat Campbell"
"087WFD-E"|"PRESENTATION_NAME"|"Bob Sherry"
"087Y03-E"|"PRESENTATION_NAME"|"Ron Best"
"087Y33-E"|"PRESENTATION_NAME"|"Marty Rifkin"
"087Y3H-E"|"PRESENTATION_NAME"|"Kate Kathryn"
"087YLP-E"|"PRESENTATION_NAME"|"Geoff Cumming"
"0880J5-E"|"PRESENTATION_NAME"|"Tom Hill"
"0881QB-E"|"PRESENTATION_NAME"|"Nick Anagnostou"
"0882CM-E"|"PRESENTATION_NAME"|"Rob Jewson"
"0882RJ-E"|"PRESENTATION_NAME"|"Bill Pollock"
"0884QN-E"|"PRESENTATION_NAME"|"Ginny Chiarello"
"0884YC-E"|"PRESENTATION_NAME"|"Chip Greer"
"0884YR-E"|"PRESENTATION_NAME"|"Chris Chaviaras"
"088623-E"|"PRESENTATION_NAME"|"Andy Rosenbaum"
"0887TZ-E"|"PRESENTATION_NAME"|"Jim Gochee"
"0889B2-E"|"PRESENTATION_NAME"|"Mike Connor"
"0889NV-E"|"PRESENTATION_NAME"|"Lou Schick"
"088FHH-E"|"PRESENTATION_NAME"|"Tim Ryan"
"088FRR-E"|"PRESENTATION_NAME"|"K. C. Pinsoneault"
"088FYJ-E"|"PRESENTATION_NAME"|"Dan Pellegrinelli"
"088G87-E"|"PRESENTATION_NAME"|"Jonathan Davies"
"088GPL-E"|"PRESENTATION_NAME"|"Jim Holihan"
"088HXB-E"|"PRESENTATION_NAME"|"Randy Olmstead"
"088JRQ-E"|"PRESENTATION_NAME"|"Sam Oh"
"088K3L-E"|"PRESENTATION_NAME"|"Felix Freund"
"088K8K-E"|"PRESENTATION_NAME"|"Douglas Eu"
"088KY7-E"|"PRESENTATION_NAME"|"Joe Zidle"
"088KYL-E"|"PRESENTATION_NAME"|"Julian Albornoz"
"088MC7-E"|"PRESENTATION_NAME"|"Brad Wake"
"088N8D-E"|"PRESENTATION_NAME"|"Obe Ejikeme"
"088P39-E"|"PRESENTATION_NAME"|"Joe Arezone"
"088PFZ-E"|"PRESENTATION_NAME"|"Greg Parsons"
"088PY0-E"|"PRESENTATION_NAME"|"Chris Morgan"
"088QF8-E"|"PRESENTATION_NAME"|"Tim Slattery"
"088QSC-E"|"PRESENTATION_NAME"|"Rob Fraga"
"088RV9-E"|"PRESENTATION_NAME"|"Bill Fisher"
"088S6Q-E"|"PRESENTATION_NAME"|"Alex Turner"
"088SQG-E"|"PRESENTATION_NAME"|"Greg Roselli"
"088T8M-E"|"PRESENTATION_NAME"|"Rob Woolley"
"088TTF-E"|"PRESENTATION_NAME"|"Ken Berlin"
"088W5Y-E"|"PRESENTATION_NAME"|"Andy Verchota"
"088WCG-E"|"PRESENTATION_NAME"|"Tim Wengerd"
"088WX7-E"|"PRESENTATION_NAME"|"Judy Moses"
"088WX9-E"|"PRESENTATION_NAME"|"Bill Vaughn"
"088Y2F-E"|"PRESENTATION_NAME"|"Mia Egron"
"088YSZ-E"|"PRESENTATION_NAME"|"Zak Mir"
"08907X-E"|"PRESENTATION_NAME"|"Jack Ma"
"0892LX-E"|"PRESENTATION_NAME"|"Ron Edmonds"
"089350-E"|"PRESENTATION_NAME"|"Tony Mauriello"
"0896XL-E"|"PRESENTATION_NAME"|"Jack Nielsen"
"089795-E"|"PRESENTATION_NAME"|"Matt Griffin"
"0897RQ-E"|"PRESENTATION_NAME"|"Pepe Lopez"
"089JLM-E"|"PRESENTATION_NAME"|"Nav Dhaliwal"
"089JNK-E"|"PRESENTATION_NAME"|"Dick McCalla"
"089NJ6-E"|"PRESENTATION_NAME"|"Tim Skiendzielewski"
"089NYQ-E"|"PRESENTATION_NAME"|"Jan Hendrickson"
"089PL5-E"|"PRESENTATION_NAME"|"Don Bowman"
"089PZ4-E"|"PRESENTATION_NAME"|"Ray King"
"089Q7H-E"|"PRESENTATION_NAME"|"Ray Ferguson"
"089QX4-E"|"PRESENTATION_NAME"|"Ray Malone"
"089R07-E"|"PRESENTATION_NAME"|"Danny Gladstone"
"089RL7-E"|"PRESENTATION_NAME"|"Mike Sieb"
"089RX2-E"|"PRESENTATION_NAME"|"Matt Jenkin"
"089RY8-E"|"PRESENTATION_NAME"|"Panos Zafeiriou"
"089TCT-E"|"PRESENTATION_NAME"|"Bill Mackenzie"
"089THF-E"|"PRESENTATION_NAME"|"Art Palm"
"089TXZ-E"|"PRESENTATION_NAME"|"Ben van der Ross"
"089V8C-E"|"PRESENTATION_NAME"|"Chris Lyerla"
"089W0J-E"|"PRESENTATION_NAME"|"Tim Gallagher"
"089W39-E"|"PRESENTATION_NAME"|"Tim Ross"
"089WSQ-E"|"PRESENTATION_NAME"|"Cor van Zyl"
"089X6B-E"|"PRESENTATION_NAME"|"Dave Savage"
"089XF4-E"|"PRESENTATION_NAME"|"Rual Bornman"
"089XWD-E"|"PRESENTATION_NAME"|"Dan Donovan"
"089XX3-E"|"PRESENTATION_NAME"|"Dave Smith"
"089Y4D-E"|"PRESENTATION_NAME"|"Rob Field"
"089Y7B-E"|"PRESENTATION_NAME"|"Thys Neser"
"089YG7-E"|"PRESENTATION_NAME"|"Les Davies"
"089ZSP-E"|"PRESENTATION_NAME"|"Koos Raubenheimer"
"089ZX9-E"|"PRESENTATION_NAME"|"Kosie van Niekerk"
"08B01W-E"|"PRESENTATION_NAME"|"Les Maxwell"
"08B0NV-E"|"PRESENTATION_NAME"|"Joe Mthimunye"
"08B1K8-E"|"PRESENTATION_NAME"|"Mike Divers"
"08B1Y1-E"|"PRESENTATION_NAME"|"Piet de Jongh"
"08B2G3-E"|"PRESENTATION_NAME"|"Willy Ross"
"08B2JL-E"|"PRESENTATION_NAME"|"Zee Cele"
"08B2N1-E"|"PRESENTATION_NAME"|"Bill DiMento"
"08B34T-E"|"PRESENTATION_NAME"|"Hester Hickey"
"08B35T-E"|"PRESENTATION_NAME"|"Mich Nieuwoudt"
"08B41G-E"|"PRESENTATION_NAME"|"Ted Garner"
"08B41J-E"|"PRESENTATION_NAME"|"Mike O'Dea"
"08B54Z-E"|"PRESENTATION_NAME"|"Abhi Amatya"
"08B552-E"|"PRESENTATION_NAME"|"Bob Kline"
"08B589-E"|"PRESENTATION_NAME"|"Barry Stegmann"
"08B58J-E"|"PRESENTATION_NAME"|"Steve Landberg"
"08B5Q0-E"|"PRESENTATION_NAME"|"Bill Daly"
"08B7D3-E"|"PRESENTATION_NAME"|"Dan Sievers"
"08B8W1-E"|"PRESENTATION_NAME"|"Bob Lougee"
"08B90G-E"|"PRESENTATION_NAME"|"Chandima Gunawardena"
"08BB1D-E"|"PRESENTATION_NAME"|"Jeff Majit"
"08BB5F-E"|"PRESENTATION_NAME"|"Chris Parkinson"
"08BBNJ-E"|"PRESENTATION_NAME"|"Joe O'Dea"
"08BCRB-E"|"PRESENTATION_NAME"|"Tim Flynn"
"08BF56-E"|"PRESENTATION_NAME"|"Sam Dickie"
"08BFF5-E"|"PRESENTATION_NAME"|"Tony Roberts"
"08BFJW-E"|"PRESENTATION_NAME"|"Greg Barats"
"08BJ1D-E"|"PRESENTATION_NAME"|"Jerry Scane"
"08BLHB-E"|"PRESENTATION_NAME"|"Andy Bell"
"08BLQN-E"|"PRESENTATION_NAME"|"Bill Ulrey"
"08BP9Q-E"|"PRESENTATION_NAME"|"Jon Brager"
"08BPBB-E"|"PRESENTATION_NAME"|"Bob Simonson"
"08BPBK-E"|"PRESENTATION_NAME"|"Dan Moore"
"08BPBT-E"|"PRESENTATION_NAME"|"Dan Smith"
"08BPC2-E"|"PRESENTATION_NAME"|"Mindy Mendenhall"
"08BPCW-E"|"PRESENTATION_NAME"|"Mike Lukuch"
"08BPS6-E"|"PRESENTATION_NAME"|"Mike Hamilton"
"08BPVG-E"|"PRESENTATION_NAME"|"Chris Lane"
"08BPZK-E"|"PRESENTATION_NAME"|"Jim Miller"
"08BS4R-E"|"PRESENTATION_NAME"|"Pieter Viljoen"
"08BS6C-E"|"PRESENTATION_NAME"|"Brad Berman"
"08BS7V-E"|"PRESENTATION_NAME"|"Mike Foley"
"08BSB3-E"|"PRESENTATION_NAME"|"Larry Yanoff"
"08BSD1-E"|"PRESENTATION_NAME"|"Tom McGuiggan"
"08BVBW-E"|"PRESENTATION_NAME"|"Kobus Nel"
"08BVCG-E"|"PRESENTATION_NAME"|"Hannes van den Berg"
"08BVM8-E"|"PRESENTATION_NAME"|"Kobi Faigenbaum"
"08BVPG-E"|"PRESENTATION_NAME"|"Liz Niehaus"
"08BW0L-E"|"PRESENTATION_NAME"|"Rusty Guinn"
"08BW4F-E"|"PRESENTATION_NAME"|"Mike Pia"
"08BXWP-E"|"PRESENTATION_NAME"|"Tony Dixon"
"08BY75-E"|"PRESENTATION_NAME"|"NEELS COETZEE Coetzee"
"08BYXK-E"|"PRESENTATION_NAME"|"Dick Thayer"
"08BZNH-E"|"PRESENTATION_NAME"|"Dan Skolochenko"
"08BZPY-E"|"PRESENTATION_NAME"|"Jim Hug"
"08BZZ6-E"|"PRESENTATION_NAME"|"Betsy Ward"
"08C0HK-E"|"PRESENTATION_NAME"|"Chris Coombes"
"08C0SQ-E"|"PRESENTATION_NAME"|"Coen Bester"
"08C1F8-E"|"PRESENTATION_NAME"|"Jerry Vilakazi"
"08C5HV-E"|"PRESENTATION_NAME"|"Peter Ward"
"08C5VC-E"|"PRESENTATION_NAME"|"Tony O'Neill"
"08C6HV-E"|"PRESENTATION_NAME"|"May Hermanus"
"08C82N-E"|"PRESENTATION_NAME"|"Ben Loper"
"08CDJF-E"|"PRESENTATION_NAME"|"Rob Dow"
"08CRQB-E"|"PRESENTATION_NAME"|"Bruce Hemphill"
"08CS5D-E"|"PRESENTATION_NAME"|"Ntombi Langa-Royds"
"08D3S4-E"|"PRESENTATION_NAME"|"J. Dowe Bynum"
"08D6YX-E"|"PRESENTATION_NAME"|"Alex Maditsi"
"08DGSP-E"|"PRESENTATION_NAME"|"Themba Sibanda"
"08DRJL-E"|"PRESENTATION_NAME"|"Eve Mkondo"
"08F5YX-E"|"PRESENTATION_NAME"|"Cass Traub"
"08F7KX-E"|"PRESENTATION_NAME"|"Dan Zureich"
"08FC0Z-E"|"PRESENTATION_NAME"|"Nick Taylor"
"08FYC9-E"|"PRESENTATION_NAME"|"Jon Bathgate"
"08FZHC-E"|"PRESENTATION_NAME"|"Cullen Rogers"
"08GBTB-E"|"PRESENTATION_NAME"|"Doug Ott"
"08GDCD-E"|"PRESENTATION_NAME"|"Tom Giddings"
"08GDX8-E"|"PRESENTATION_NAME"|"Joao Noronha"
"08GPRJ-E"|"PRESENTATION_NAME"|"Chris Callan"
"08GQ2X-E"|"PRESENTATION_NAME"|"Joe O'Flaherty"
"08GQRM-E"|"PRESENTATION_NAME"|"Slava Bunkov"
"08GS4B-E"|"PRESENTATION_NAME"|"Dan Carroll"
"08GVY4-E"|"PRESENTATION_NAME"|"Vali Nasr"
"08GXKF-E"|"PRESENTATION_NAME"|"Andy Rachleff"
"08H15K-E"|"PRESENTATION_NAME"|"Miguel Crivelli"
"08H5VG-E"|"PRESENTATION_NAME"|"Vic Tee"
"08HCB7-E"|"PRESENTATION_NAME"|"Moe Cohen"
"08HDKP-E"|"PRESENTATION_NAME"|"Jack Chia"
"08HFW1-E"|"PRESENTATION_NAME"|"Jolyon Latimer"
"08HH0P-E"|"PRESENTATION_NAME"|"Raymond Bayley"
"08HH88-E"|"PRESENTATION_NAME"|"Jeff Viksjo"
"08HHCL-E"|"PRESENTATION_NAME"|"Tim Wood"
"08HHPX-E"|"PRESENTATION_NAME"|"Alfonso Barroso"
"08HLW2-E"|"PRESENTATION_NAME"|"Phil Clark"
"08HMZB-E"|"PRESENTATION_NAME"|"Tom Gregory"
"08HR6J-E"|"PRESENTATION_NAME"|"Tom Norman-Butler"
"08HRSP-E"|"PRESENTATION_NAME"|"Howard Jiang"
"08XKX9-E"|"PRESENTATION_NAME"|"Hisham bin Hamdan"
"08XLNB-E"|"PRESENTATION_NAME"|"Mike Webb"
"08XLS6-E"|"PRESENTATION_NAME"|"Chris Chaney"
"08XLVW-E"|"PRESENTATION_NAME"|"Denny Baish"
"08XQXM-E"|"PRESENTATION_NAME"|"Jer O'Mahony"
"08XR2K-E"|"PRESENTATION_NAME"|"Steve Li"
"08XSCW-E"|"PRESENTATION_NAME"|"Dave Krupinski"
"08XTKK-E"|"PRESENTATION_NAME"|"Carlos Galvis"
"08XWTS-E"|"PRESENTATION_NAME"|"Mike Liu"
"094MMW-E"|"PRESENTATION_NAME"|"Greg Swan"
"094N51-E"|"PRESENTATION_NAME"|"Bill Krivicich"
"094N8T-E"|"PRESENTATION_NAME"|"Tom Gavin"
"094RPT-E"|"PRESENTATION_NAME"|"Christina Xanthos"
"094RWN-E"|"PRESENTATION_NAME"|"Jim McDonnell"
"094SCJ-E"|"PRESENTATION_NAME"|"Mike McConnell"
"094T43-E"|"PRESENTATION_NAME"|"Tim Watts"
"094X5D-E"|"PRESENTATION_NAME"|"Jan Babiak"
"094YNM-E"|"PRESENTATION_NAME"|"Jeff Newman"
"0950H3-E"|"PRESENTATION_NAME"|"Sam Knowles"
"0950SD-E"|"PRESENTATION_NAME"|"Geoff Swier"
"095163-E"|"PRESENTATION_NAME"|"Jeff Dillman"
